time,ro0,ro1,ro2,ro3,ro4,ro5,ro6,ro7,
1.53500000e-09,1.14579223e+00,7.69687203e-01,7.74759955e-01,1.27398490e-01,2.64798936e-01,1.00418004e+00,9.17544041e-01,4.25051405e-01,
1.54500000e-09,9.45375578e-01,5.08942103e-01,5.06753663e-01,5.58524660e-02,1.28738121e-01,7.52792954e-01,6.45420025e-01,2.24977577e-01,
1.55500000e-09,6.81464002e-01,2.90610538e-01,2.80855544e-01,2.19364740e-02,5.77077122e-02,4.90127369e-01,3.89610264e-01,1.05790420e-01,
1.56500000e-09,4.26702900e-01,1.45873685e-01,1.32115006e-01,7.47858575e-03,2.45884863e-02,2.73209230e-01,2.00136860e-01,4.89527367e-02,
1.57500000e-09,2.30357909e-01,6.77833111e-02,5.56095369e-02,2.76537622e-03,9.10774031e-03,1.33344576e-01,9.19323008e-02,2.33249223e-02,
1.58500000e-09,1.10558830e-01,3.11684651e-02,2.29702997e-02,1.33867079e-03,3.36924762e-03,6.19197438e-02,4.35882943e-02,9.87721441e-03,
1.59500000e-09,5.13327980e-02,1.27139311e-02,8.57728066e-03,6.74180116e-04,1.57555337e-03,3.06717448e-02,2.28295097e-02,3.98062087e-03,
1.60500000e-09,2.38661347e-02,4.72480525e-03,3.18788664e-03,3.76460764e-04,7.93633468e-04,1.43219296e-02,1.09344184e-02,1.88103556e-03,
1.61500000e-09,9.79887750e-03,2.06733081e-03,1.52038333e-03,2.67346387e-04,4.04752709e-04,5.95626262e-03,4.77228319e-03,9.43458023e-04,
1.62500000e-09,3.90633387e-03,1.06022126e-03,7.87478921e-04,2.02053835e-04,2.71625814e-04,2.67266369e-03,2.30204734e-03,4.58120286e-04,
1.63500000e-09,1.86691798e-03,5.29858449e-04,3.91278730e-04,1.63433480e-04,2.08379747e-04,1.39875221e-03,1.22389953e-03,2.80271524e-04,
1.64500000e-09,9.39791900e-04,3.20434739e-04,2.51373176e-04,1.43280246e-04,1.64856671e-04,7.07027940e-04,6.16956141e-04,2.07087750e-04,
1.65500000e-09,4.54104492e-04,2.32558499e-04,1.89443517e-04,1.28660075e-04,1.40655499e-04,3.85744788e-04,3.44479416e-04,1.60273417e-04,
1.66500000e-09,2.76935707e-04,1.75846658e-04,1.47877084e-04,1.18728183e-04,1.26713697e-04,2.44109551e-04,2.16750825e-04,1.33196356e-04,
1.67500000e-09,2.02430255e-04,1.43584261e-04,1.25506267e-04,1.13665387e-04,1.19049130e-04,1.68672288e-04,1.48933209e-04,1.17848272e-04,
1.68500000e-09,1.55969617e-04,1.26633310e-04,1.13329523e-04,6.92357761e-05,1.11982641e-04,1.32715633e-04,1.18136422e-04,1.06440427e-04,
1.69500000e-09,1.30564463e-04,1.15301531e-04,1.05565054e-04,9.98099181e-06,5.41000200e-05,1.15795667e-04,1.04181954e-04,1.01896173e-04,
1.70500000e-09,1.16581554e-04,1.11825581e-04,1.03114600e-04,2.06587607e-04,2.62314361e-06,1.04459645e-04,9.74906062e-05,8.77466076e-05,
1.71500000e-09,1.06258146e-04,8.64827585e-05,6.27934926e-05,1.09828250e-03,4.93747285e-04,1.00917054e-04,9.21399012e-05,1.38023985e-05,
1.72500000e-09,1.03362496e-04,7.49059330e-06,-7.66118403e-06,-9.13062047e-05,1.48789377e-03,8.93426956e-05,4.42743494e-05,4.41601782e-05,
1.73500000e-09,9.20268912e-05,3.08054277e-05,1.22004229e-04,-9.09621988e-03,-2.93816628e-03,9.43520838e-06,-1.15826022e-05,8.29547600e-04,
1.74500000e-09,1.48965751e-05,8.28408614e-04,9.38510533e-04,-6.16862590e-03,-1.48932452e-02,-1.98940170e-05,2.06483623e-04,1.09528365e-03,
1.75500000e-09,-1.38610278e-05,1.45833548e-03,1.10510091e-03,9.64791719e-02,3.31172003e-02,5.72571157e-04,1.06990451e-03,-6.16337914e-03,
1.76500000e-09,5.50216468e-04,-5.65036372e-03,-6.36329252e-03,3.38071190e-01,2.13147134e-01,1.56531212e-03,7.52156385e-05,-1.66457129e-02,
1.77500000e-09,1.51787226e-03,-1.81569105e-02,-2.07070019e-02,6.35738937e-01,4.87574297e-01,-3.44864955e-03,-8.66857913e-03,4.62363605e-02,
1.78500000e-09,-3.05296655e-03,4.22098792e-02,2.28088858e-02,9.01967089e-01,7.73364899e-01,-1.71158531e-02,-2.12800795e-02,2.41826257e-01,
1.79500000e-09,-1.55815062e-02,2.39941294e-01,1.94821446e-01,1.07512174e+00,9.94744003e-01,7.29837959e-03,3.39049247e-02,5.08870946e-01,
1.80500000e-09,1.60658821e-02,5.16147247e-01,4.54908094e-01,1.15221338e+00,1.11795078e+00,1.44034446e-01,2.22739006e-01,7.69894365e-01,
1.81500000e-09,1.66813102e-01,7.89491759e-01,7.26739853e-01,1.17708987e+00,1.16526363e+00,3.84568550e-01,4.89952137e-01,9.72349964e-01,
1.82500000e-09,4.23128483e-01,9.97515402e-01,9.49769253e-01,1.18559081e+00,1.18051561e+00,6.55598771e-01,7.57798265e-01,1.09365921e+00,
1.83500000e-09,7.07052256e-01,1.11400905e+00,1.08716796e+00,1.19024074e+00,1.18712549e+00,8.91970371e-01,9.69950337e-01,1.15020908e+00,
1.84500000e-09,9.44190970e-01,1.16141179e+00,1.15035793e+00,1.19369601e+00,1.19167835e+00,1.05081700e+00,1.09648306e+00,1.17330038e+00,
1.85500000e-09,1.09031604e+00,1.17834783e+00,1.17426679e+00,1.19600448e+00,1.19489750e+00,1.13241576e+00,1.15293219e+00,1.18448465e+00,
1.86500000e-09,1.15400166e+00,1.18630100e+00,1.18388397e+00,1.19742691e+00,1.19683338e+00,1.16599421e+00,1.17458770e+00,1.19126296e+00,
1.87500000e-09,1.17599123e+00,1.19163142e+00,1.18923417e+00,1.19848316e+00,1.19812438e+00,1.18002078e+00,1.18439589e+00,1.19519156e+00,
1.88500000e-09,1.18476477e+00,1.19505765e+00,1.19290619e+00,1.19919432e+00,1.19900821e+00,1.18779952e+00,1.19051365e+00,1.19716848e+00,
1.89500000e-09,1.19017861e+00,1.19700996e+00,1.19535702e+00,1.19957314e+00,1.19949243e+00,1.19281219e+00,1.19441414e+00,1.19828595e+00,
1.90500000e-09,1.19396189e+00,1.19829669e+00,1.19717167e+00,1.19977575e+00,1.19973469e+00,1.19568898e+00,1.19660166e+00,1.19904138e+00,
1.91500000e-09,1.19624103e+00,1.19912435e+00,1.19847325e+00,1.19988699e+00,1.19986796e+00,1.19737759e+00,1.19801246e+00,1.19948431e+00,
1.92500000e-09,1.19774996e+00,1.19955571e+00,1.19921756e+00,1.19994311e+00,1.19993512e+00,1.19854045e+00,1.19895609e+00,1.19971372e+00,
1.93500000e-09,1.19880641e+00,1.19976901e+00,1.19959979e+00,1.19997094e+00,1.19996822e+00,1.19925284e+00,1.19947216e+00,1.19984854e+00,
1.94500000e-09,1.19939898e+00,1.19988713e+00,1.19980479e+00,1.19997924e+00,1.19998323e+00,1.19961247e+00,1.19972601e+00,1.19992318e+00,
1.95500000e-09,1.19969014e+00,1.19994527e+00,1.19990662e+00,1.19999291e+00,1.19998628e+00,1.19980114e+00,1.19986281e+00,1.19996072e+00,
1.96500000e-09,1.19984825e+00,1.19997293e+00,1.19995456e+00,1.20008416e+00,1.19999778e+00,1.19990139e+00,1.19993175e+00,1.19997622e+00,
1.97500000e-09,1.19992842e+00,1.19998521e+00,1.19997452e+00,1.20003774e+00,1.20007469e+00,1.19995038e+00,1.19996589e+00,1.19998506e+00,
1.98500000e-09,1.19996560e+00,1.19998570e+00,1.19998174e+00,1.19920201e+00,1.20004720e+00,1.19997454e+00,1.19997984e+00,1.20002684e+00,
1.99500000e-09,1.19998265e+00,1.19999642e+00,1.19999909e+00,1.19898616e+00,1.19927338e+00,1.19998059e+00,1.19998515e+00,1.20008903e+00,
2.00500000e-09,1.19998474e+00,1.20007844e+00,1.20008154e+00,1.20821393e+00,1.19864070e+00,1.19998900e+00,1.20000475e+00,1.19972263e+00,
2.01500000e-09,1.19999155e+00,1.20007824e+00,1.20008207e+00,1.21670519e+00,1.20593167e+00,1.20005470e+00,1.20008231e+00,1.19889293e+00,
2.02500000e-09,1.20004702e+00,1.19929815e+00,1.19924246e+00,1.14482089e+00,1.21993247e+00,1.20011014e+00,1.20006856e+00,1.20108488e+00,
2.03500000e-09,1.20010088e+00,1.19843037e+00,1.19827470e+00,9.42550625e-01,1.16360830e+00,1.19956450e+00,1.19925938e+00,1.21290778e+00,
2.04500000e-09,1.19962534e+00,1.20473063e+00,1.20423346e+00,6.75238716e-01,9.76906600e-01,1.19867057e+00,1.19843583e+00,1.19873424e+00,
2.05500000e-09,1.19877961e+00,1.22062653e+00,1.22084930e+00,4.19825714e-01,7.16855862e-01,1.20167809e+00,1.20559635e+00,1.08338947e+00,
2.06500000e-09,1.20149931e+00,1.17699101e+00,1.18250929e+00,2.26100082e-01,4.56273421e-01,1.21427752e+00,1.22277353e+00,8.54002414e-01,
2.07500000e-09,1.21349648e+00,1.00977445e+00,1.02160762e+00,1.06805769e-01,2.50156541e-01,1.20086992e+00,1.17730891e+00,5.81704664e-01,
2.08500000e-09,1.20071677e+00,7.62352181e-01,7.72665789e-01,4.60194570e-02,1.20394181e-01,1.09042470e+00,1.00107638e+00,3.39147959e-01,
2.09500000e-09,1.09353761e+00,5.02054193e-01,5.04762931e-01,1.74575611e-02,5.38270945e-02,8.67878052e-01,7.43070508e-01,1.70380707e-01,
2.10500000e-09,8.73311281e-01,2.85506391e-01,2.79382968e-01,5.88222426e-03,2.27136235e-02,6.00704473e-01,4.75914959e-01,7.82135831e-02,
2.11500000e-09,6.06302873e-01,1.42869054e-01,1.31262013e-01,2.30872572e-03,8.32501746e-03,3.58047225e-01,2.58783083e-01,3.69699791e-02,
2.12500000e-09,3.64045584e-01,6.63428936e-02,5.52318838e-02,1.15539025e-03,3.12486328e-03,1.83809747e-01,1.22490624e-01,1.70166894e-02,
2.13500000e-09,1.89331732e-01,3.04668011e-02,2.28057160e-02,5.80009375e-04,1.48890199e-03,8.57450210e-02,5.61571299e-02,6.88864441e-03,
2.14500000e-09,8.88580213e-02,1.23754650e-02,8.50840140e-03,3.44011969e-04,7.47123164e-04,4.12310987e-02,2.88060371e-02,2.91295033e-03,
2.15500000e-09,4.16013655e-02,4.60332651e-03,3.16617808e-03,2.50638717e-04,3.87059146e-04,2.02019717e-02,1.44585382e-02,1.45274934e-03,
2.16500000e-09,1.88025194e-02,2.02763812e-03,1.51292845e-03,1.91260803e-04,2.65408792e-04,8.73416843e-03,6.40823453e-03,7.09726569e-04,
2.17500000e-09,7.47423764e-03,1.04022477e-03,7.83154702e-04,1.57774759e-04,2.04155142e-04,3.68373355e-03,2.92529563e-03,3.65662571e-04,
2.18500000e-09,3.10163816e-03,5.20492843e-04,3.89454382e-04,1.39704606e-04,1.62255482e-04,1.83817144e-03,1.54085633e-03,2.47232931e-04,
2.19500000e-09,1.54875993e-03,3.17176766e-04,2.50766828e-04,1.25906342e-04,1.39373680e-04,9.52502136e-04,7.88357062e-04,1.86714220e-04,
2.20500000e-09,7.61314700e-04,2.30632289e-04,1.89046420e-04,1.18136694e-04,1.25920323e-04,4.88568652e-04,4.16181602e-04,1.47790344e-04,
2.21500000e-09,3.82677719e-04,1.74629828e-04,1.47635820e-04,1.09751646e-04,1.19324391e-04,2.93628236e-04,2.53995279e-04,1.26682435e-04,
2.22500000e-09,2.51382428e-04,1.42972173e-04,1.25392863e-04,4.91807645e-05,1.10140549e-04,1.94909544e-04,1.68057917e-04,1.13299716e-04,
2.23500000e-09,1.87029079e-04,1.26259115e-04,1.13256450e-04,4.52597822e-08,4.43566035e-05,1.44627376e-04,1.26307968e-04,1.04184743e-04,
2.24500000e-09,1.46868329e-04,1.15074031e-04,1.05554610e-04,4.13535906e-04,1.87219807e-06,1.22010784e-04,1.08203865e-04,9.78649332e-05,
2.25500000e-09,1.26022303e-04,1.11567306e-04,1.03015902e-04,1.38383155e-03,6.02316704e-04,1.09195927e-04,9.81196987e-05,6.05110595e-05,
2.26500000e-09,1.13649150e-04,8.48112036e-05,6.19834828e-05,-2.05085209e-03,1.57942605e-03,1.02479591e-04,9.59762718e-05,4.82479441e-06,
2.27500000e-09,1.05048655e-04,6.80141160e-06,-7.92305541e-06,-1.33834949e-02,-3.81151864e-03,9.53174094e-05,7.96495290e-05,3.13751587e-04,
2.28500000e-09,1.00937290e-04,3.91221272e-05,1.28083676e-04,1.29683672e-02,-1.56164693e-02,3.98267567e-05,-3.37773686e-06,1.20435273e-03,
2.29500000e-09,7.40838115e-05,8.47135594e-04,9.47706460e-04,1.57591725e-01,4.30581674e-02,-1.12554716e-05,-9.40526650e-06,-1.57344422e-03,
2.30500000e-09,2.87050401e-06,1.40077992e-03,1.06160776e-03,4.19294795e-01,2.39754172e-01,2.81511059e-04,6.91520603e-04,-1.22335241e-02,
2.31500000e-09,4.59290758e-05,-5.85011454e-03,-6.46298594e-03,7.14635939e-01,5.21010142e-01,1.18996831e-03,1.61008392e-03,3.81452327e-03,
2.32500000e-09,8.11594724e-04,-1.79804675e-02,-2.07256416e-02,9.59404563e-01,8.02956676e-01,-8.51852731e-04,-4.28086363e-03,1.21971105e-01,
2.33500000e-09,1.42874085e-03,4.42323022e-02,2.34973139e-02,1.10407688e+00,1.01375671e+00,-1.08783702e-02,-1.89285606e-02,3.53136308e-01,
2.34500000e-09,-5.45330554e-03,2.44321157e-01,1.96656086e-01,1.16211130e+00,1.12628388e+00,-1.22892620e-02,4.47476996e-03,6.25045223e-01,
2.35500000e-09,-1.82451041e-02,5.21467201e-01,4.57286659e-01,1.18017599e+00,1.16795270e+00,7.14832770e-02,1.40470153e-01,8.66633078e-01,
2.36500000e-09,3.91625720e-02,7.94176423e-01,7.28954625e-01,1.18704965e+00,1.18148529e+00,2.83661678e-01,3.82150951e-01,1.03410624e+00,
2.37500000e-09,2.33061551e-01,1.00055171e+00,9.51335258e-01,1.19130111e+00,1.18769878e+00,5.55683983e-01,6.56178770e-01,1.12408472e+00,
2.38500000e-09,5.08964734e-01,1.11540686e+00,1.08797595e+00,1.19444811e+00,1.19210933e+00,8.11752501e-01,8.96356105e-01,1.16260458e+00,
2.39500000e-09,7.85768750e-01,1.16190386e+00,1.15067066e+00,1.19645597e+00,1.19517006e+00,1.00173614e+00,1.05684304e+00,1.17891612e+00,
2.40500000e-09,9.97974406e-01,1.17853936e+00,1.17438228e+00,1.19774940e+00,1.19699904e+00,1.10962646e+00,1.13674880e+00,1.18781119e+00,
2.41500000e-09,1.11628390e+00,1.18641659e+00,1.18393850e+00,1.19871938e+00,1.19824317e+00,1.15701822e+00,1.16837762e+00,1.19327324e+00,
2.42500000e-09,1.16318177e+00,1.19171130e+00,1.18927050e+00,1.19932718e+00,1.19907974e+00,1.17592869e+00,1.18123564e+00,1.19622358e+00,
2.43500000e-09,1.17927393e+00,1.19510412e+00,1.19293105e+00,1.19964164e+00,1.19952745e+00,1.18527414e+00,1.18842189e+00,1.19771228e+00,
2.44500000e-09,1.18654603e+00,1.19703801e+00,1.19537398e+00,1.19981445e+00,1.19975359e+00,1.19120604e+00,1.19315457e+00,1.19865117e+00,
2.45500000e-09,1.19146008e+00,1.19831587e+00,1.19718477e+00,1.19990659e+00,1.19987797e+00,1.19480900e+00,1.19589503e+00,1.19926846e+00,
2.46500000e-09,1.19476518e+00,1.19913532e+00,1.19848155e+00,1.19995311e+00,1.19994000e+00,1.19681740e+00,1.19752667e+00,1.19959992e+00,
2.47500000e-09,1.19673234e+00,1.19956095e+00,1.19922185e+00,1.19997534e+00,1.19997055e+00,1.19815363e+00,1.19864679e+00,1.19978008e+00,
2.48500000e-09,1.19810793e+00,1.19977182e+00,1.19960206e+00,1.19998132e+00,1.19998360e+00,1.19903333e+00,1.19931597e+00,1.19988659e+00,
2.49500000e-09,1.19902302e+00,1.19988862e+00,1.19980599e+00,1.20000356e+00,1.19998764e+00,1.19950476e+00,1.19964673e+00,1.19994264e+00,
2.50500000e-09,1.19950471e+00,1.19994596e+00,1.19990718e+00,1.20009935e+00,1.20000334e+00,1.19974232e+00,1.19981984e+00,1.19997001e+00,
2.51500000e-09,1.19974628e+00,1.19997326e+00,1.19995481e+00,1.19989139e+00,1.20008060e+00,1.19987160e+00,1.19991063e+00,1.19997840e+00,
2.52500000e-09,1.19987831e+00,1.19998529e+00,1.19997457e+00,1.19900067e+00,1.19998146e+00,1.19993568e+00,1.19995551e+00,1.19999127e+00,
2.53500000e-09,1.19994224e+00,1.19998583e+00,1.19998186e+00,1.20038706e+00,1.19917912e+00,1.19996753e+00,1.19997719e+00,1.20006412e+00,
2.54500000e-09,1.19997213e+00,1.19999702e+00,1.19999970e+00,1.21183339e+00,1.19899224e+00,1.19998005e+00,1.19998113e+00,1.20008251e+00,
2.55500000e-09,1.19998489e+00,1.20007971e+00,1.20008210e+00,1.20445754e+00,1.20734443e+00,1.19998526e+00,1.19999050e+00,1.19936589e+00,
2.56500000e-09,1.19998566e+00,1.20007264e+00,1.20007822e+00,1.10385067e+00,1.21750886e+00,1.20001823e+00,1.20005525e+00,1.19853810e+00,
2.57500000e-09,1.19999591e+00,1.19928437e+00,1.19923474e+00,8.85001722e-01,1.15043504e+00,1.20009290e+00,1.20011212e+00,1.20482682e+00,
2.58500000e-09,1.20006975e+00,1.19843846e+00,1.19827563e+00,6.15286858e-01,9.52140540e-01,1.19991316e+00,1.19958821e+00,1.22042199e+00,
2.59500000e-09,1.20009680e+00,1.20488742e+00,1.20431785e+00,3.70257280e-01,6.87056111e-01,1.19910642e+00,1.19868729e+00,1.17123832e+00,
2.60500000e-09,1.19939404e+00,1.22077915e+00,1.22099747e+00,1.93504464e-01,4.29887841e-01,1.19890503e+00,1.20186644e+00,9.91227429e-01,
2.61500000e-09,1.19851799e+00,1.17593840e+00,1.18196886e+00,8.91215503e-02,2.31966224e-01,1.20707321e+00,1.21533989e+00,7.31951916e-01,
2.62500000e-09,1.20382258e+00,1.00665432e+00,1.01979968e+00,3.76175185e-02,1.10235029e-01,1.22129865e+00,1.20063605e+00,4.66470283e-01,
2.63500000e-09,1.21892895e+00,7.58221322e-01,7.70237215e-01,1.37742713e-02,4.91383146e-02,1.16324436e+00,1.08393816e+00,2.53437456e-01,
2.64500000e-09,1.18423488e+00,4.98187727e-01,5.02458239e-01,4.66164070e-03,2.04446295e-02,9.73558648e-01,8.53152792e-01,1.21061424e-01,
2.65500000e-09,1.03338108e+00,2.82656636e-01,2.77682702e-01,1.95310243e-03,7.40712410e-03,7.14049079e-01,5.80662631e-01,5.55975014e-02,
2.66500000e-09,7.92479798e-01,1.41188759e-01,1.30259151e-01,9.91772695e-04,2.84355492e-03,4.54398327e-01,3.37336809e-01,2.66201315e-02,
2.67500000e-09,5.28264936e-01,6.55318980e-02,5.47722899e-02,5.02758213e-04,1.38288841e-03,2.47604604e-01,1.67587242e-01,1.15365633e-02,
2.68500000e-09,3.03250597e-01,3.00722999e-02,2.26097693e-02,3.17511921e-04,6.89676713e-04,1.19099985e-01,7.62124192e-02,4.60673781e-03,
2.69500000e-09,1.52085222e-01,1.21863202e-02,8.42713798e-03,2.34970407e-04,3.65684616e-04,5.56208166e-02,3.72221200e-02,2.11187669e-03,
2.70500000e-09,7.04509819e-02,4.53587096e-03,3.14057773e-03,1.81606742e-04,2.57115738e-04,2.76752067e-02,1.93803128e-02,1.06772706e-03,
2.71500000e-09,3.31833451e-02,2.00550907e-03,1.50409642e-03,1.52825307e-04,1.98357338e-04,1.26743926e-02,8.98092435e-03,5.13936567e-04,
2.72500000e-09,1.44180292e-02,1.02900345e-03,7.78051934e-04,1.36253456e-04,1.58702293e-04,5.24864002e-03,3.94292289e-03,2.99020131e-04,
2.73500000e-09,5.63664664e-03,5.15287906e-04,3.87293568e-04,1.23216751e-04,1.37461531e-04,2.41990829e-03,1.97778166e-03,2.17579484e-04,
2.74500000e-09,2.47831550e-03,3.15347947e-04,2.50024253e-04,1.17717517e-04,1.24612368e-04,1.27202485e-03,1.04124687e-03,1.67160581e-04,
2.75500000e-09,1.26470948e-03,2.29535632e-04,1.88554285e-04,1.04622733e-04,1.19349502e-04,6.40695426e-04,5.27512085e-04,1.36882655e-04,
2.76500000e-09,6.07766560e-04,1.73937681e-04,1.47330909e-04,3.18712969e-05,1.06993642e-04,3.58518694e-04,3.05934988e-04,1.20328769e-04,
2.77500000e-09,3.28105412e-04,1.42621673e-04,1.25239817e-04,-3.64958689e-06,3.35516470e-05,2.29832453e-04,1.95951016e-04,1.08388523e-04,
2.78500000e-09,2.28782085e-04,1.26041698e-04,1.13153002e-04,6.00272430e-04,8.39915488e-06,1.61408678e-04,1.38917467e-04,1.02910811e-04,
2.79500000e-09,1.72646836e-04,1.14942597e-04,1.05526031e-04,1.59273993e-03,7.22489824e-04,1.29531609e-04,1.13904315e-04,9.17447553e-05,
2.80500000e-09,1.38924922e-04,1.11402689e-04,1.02873438e-04,-3.63077281e-03,1.57469903e-03,1.13985576e-04,1.01757579e-04,2.34051021e-05,
2.81500000e-09,1.21695412e-04,8.38230672e-05,6.11173605e-05,-1.65476576e-02,-4.81904317e-03,1.03189681e-04,9.76971296e-05,1.52271898e-05,
2.82500000e-09,1.10385555e-04,6.46800539e-06,-8.04231391e-06,2.97380146e-02,-1.49456633e-02,1.00004510e-04,8.90807781e-05,7.14495494e-04,
2.83500000e-09,1.04500561e-04,4.42680649e-05,1.34698151e-04,2.08725728e-01,5.56436056e-02,8.46026111e-05,1.79989089e-05,1.40374026e-03,
2.84500000e-09,9.76440341e-05,8.58013917e-04,9.57716960e-04,4.85303340e-01,2.68496169e-01,1.69023610e-06,-2.04683408e-05,-4.93316899e-03,
2.85500000e-09,4.53196624e-05,1.36318122e-03,1.01246844e-03,7.75497674e-01,5.55983807e-01,-1.19078680e-05,4.49134197e-04,-1.76938865e-02,
2.86500000e-09,-4.49593660e-06,-5.96990345e-03,-6.57371510e-03,1.00024636e+00,8.33056826e-01,6.76971909e-04,1.40244902e-03,3.38001812e-02,
2.87500000e-09,2.59071372e-04,-1.78497057e-02,-2.07368871e-02,1.12267001e+00,1.03237782e+00,1.61468922e-03,-2.20091720e-03,2.14923069e-01,
2.88500000e-09,1.12157916e-03,4.54592680e-02,2.42663213e-02,1.16806790e+00,1.13406110e+00,-4.34107031e-03,-1.38595113e-02,4.76013138e-01,
2.89500000e-09,-3.49431246e-04,2.46899076e-01,1.98669039e-01,1.18214489e+00,1.17042344e+00,-1.89399244e-02,-1.03673323e-02,7.40413806e-01,
2.90500000e-09,-9.45993933e-03,5.24572433e-01,4.59886705e-01,1.18809405e+00,1.18242019e+00,1.40090338e-02,8.29830357e-02,9.52150695e-01,
2.91500000e-09,-8.66281614e-03,7.96899746e-01,7.31371778e-01,1.19208837e+00,1.18828347e+00,1.67326408e-01,3.01364241e-01,1.08297678e+00,
2.92500000e-09,8.44389587e-02,1.00230867e+00,9.53039759e-01,1.19498043e+00,1.19254514e+00,4.16234439e-01,5.76152446e-01,1.14573789e+00,
2.93500000e-09,3.12120972e-01,1.11621324e+00,1.08886254e+00,1.19677457e+00,1.19543984e+00,6.85849927e-01,8.32633422e-01,1.17141425e+00,
2.94500000e-09,5.98703320e-01,1.16219043e+00,1.15102370e+00,1.19798895e+00,1.19716720e+00,9.14752528e-01,1.01877986e+00,1.18343591e+00,
2.95500000e-09,8.62005598e-01,1.17865234e+00,1.17451339e+00,1.19888492e+00,1.19836311e+00,1.06385661e+00,1.11997624e+00,1.19061492e+00,
2.96500000e-09,1.04519810e+00,1.18648444e+00,1.18399956e+00,1.19941512e+00,1.19914998e+00,1.13810613e+00,1.16201824e+00,1.19484584e+00,
2.97500000e-09,1.13661014e+00,1.19175815e+00,1.18931106e+00,1.19968838e+00,1.19956172e+00,1.16822938e+00,1.17834412e+00,1.19699608e+00,
2.98500000e-09,1.17008324e+00,1.19513131e+00,1.19295884e+00,1.19984056e+00,1.19977231e+00,1.18111539e+00,1.18658335e+00,1.19817528e+00,
2.99500000e-09,1.18201907e+00,1.19705439e+00,1.19539276e+00,1.19991969e+00,1.19988770e+00,1.18850204e+00,1.19197248e+00,1.19896879e+00,
3.00500000e-09,1.18825957e+00,1.19832692e+00,1.19719905e+00,1.19995961e+00,1.19994475e+00,1.19324083e+00,1.19524473e+00,1.19944646e+00,
3.01500000e-09,1.19267694e+00,1.19914175e+00,1.19849078e+00,1.19997698e+00,1.19997281e+00,1.19592264e+00,1.19710200e+00,1.19969288e+00,
3.02500000e-09,1.19548991e+00,1.19956404e+00,1.19922666e+00,1.19998451e+00,1.19998384e+00,1.19753529e+00,1.19835797e+00,1.19983611e+00,
3.03500000e-09,1.19721037e+00,1.19977349e+00,1.19960462e+00,1.20002776e+00,1.19998902e+00,1.19864633e+00,1.19915837e+00,1.19991670e+00,
3.04500000e-09,1.19844692e+00,1.19988950e+00,1.19980734e+00,1.20010691e+00,1.20001153e+00,1.19930944e+00,1.19957000e+00,1.19995761e+00,
3.05500000e-09,1.19921300e+00,1.19994637e+00,1.19990782e+00,1.19964939e+00,1.20008462e+00,1.19964077e+00,1.19977798e+00,1.19997571e+00,
3.06500000e-09,1.19959675e+00,1.19997345e+00,1.19995510e+00,1.19870241e+00,1.19988769e+00,1.19981680e+00,1.19988974e+00,1.19998337e+00,
3.07500000e-09,1.19979651e+00,1.19998532e+00,1.19997462e+00,1.20300533e+00,1.19907264e+00,1.19990911e+00,1.19994507e+00,1.20001301e+00,
3.08500000e-09,1.19990369e+00,1.19998592e+00,1.19998199e+00,1.21772375e+00,1.19967267e+00,1.19995426e+00,1.19997229e+00,1.20008333e+00,
3.09500000e-09,1.19995397e+00,1.19999740e+00,1.20000041e+00,1.18671973e+00,1.20921007e+00,1.19997635e+00,1.19998017e+00,1.19986962e+00,
3.10500000e-09,1.19997740e+00,1.20008043e+00,1.20008271e+00,1.04108985e+00,1.21171625e+00,1.19998093e+00,1.19998821e+00,1.19906409e+00,
3.11500000e-09,1.19998487e+00,1.20006900e+00,1.20007366e+00,7.99909095e-01,1.13032712e+00,1.19999037e+00,1.20003407e+00,1.19975914e+00,
3.12500000e-09,1.19998887e+00,1.19927615e+00,1.19922605e+00,5.33229435e-01,9.21823423e-01,1.20006290e+00,1.20009960e+00,1.20963032e+00,
3.13500000e-09,1.20001595e+00,1.19844501e+00,1.19827782e+00,3.06771683e-01,6.53489830e-01,1.20011094e+00,1.19980520e+00,1.21054205e+00,
3.14500000e-09,1.20008499e+00,1.20498267e+00,1.20441291e+00,1.53819433e-01,4.01251401e-01,1.19949191e+00,1.19896405e+00,1.12224339e+00,
3.15500000e-09,1.19994505e+00,1.22085816e+00,1.22115647e+00,6.87576946e-02,2.12824360e-01,1.19857175e+00,1.19980407e+00,9.05569432e-01,
3.16500000e-09,1.19914896e+00,1.17529761e+00,1.18136710e+00,2.79705396e-02,9.97866167e-02,1.20238576e+00,1.21033209e+00,6.33115568e-01,
